datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
6/3/2013,06JB001,6/3/2013,154,3,,,,,,,,,,,,,276.6041877,-1.42E-05,5.28E-05,1.67E-05,-7.60E-07,1.71E-05,5.64E-06,281.097958,7859447.328,-0.000931623,2.16E-05
6/4/2013,06JB001,6/4/2013,155,3,,19.5,2.6,11.1,6.9,0,,,3,3,,<31,290.5384002,1.20E-05,5.47E-05,3.07E-06,9.89E-08,1.86E-09,6.00E-06,288.2277099,10866776.87,-0.00117384,0.000124291
6/5/2013,06JB001,6/5/2013,156,3,,23.6,4.5,14.1,3.9,0,,,5.6,5.6,23,65,294.2340958,9.15E-06,6.79E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.0458602,10945699.84,-0.001374977,0.001648349
6/6/2013,06JB001,6/6/2013,157,3,,25.2,5.6,15.4,2.6,0,,,0,0,23,54,294.5184172,5.51E-06,5.64E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.6524927,11334167.36,-0.001544092,3.22E-05
6/7/2013,06JB001,6/7/2013,158,3,,15.7,5.9,10.8,7.2,0,,,3.1,3.1,,<31,286.899799,1.79E-05,7.74E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.7801168,9977012.066,-0.001455411,0.00278001
6/8/2013,06JB001,6/8/2013,159,3,,8.9,2.3,5.6,12.4,0,,,0.9,0.9,,<31,278.1537349,2.41E-05,7.53E-05,0,-8.73E-11,1.86E-09,-1.86E-09,280.5259912,2379301.672,-0.000662768,0.002153044
6/9/2013,06JB001,6/9/2013,160,3,,6.8,-1.1,2.9,15.1,0,,,,,,<31,278.3026821,-6.87E-06,6.10E-05,0,-8.73E-11,1.86E-09,-1.86E-09,281.8248043,7809129.483,-0.000984061,1.88E-06
6/10/2013,06JB001,6/10/2013,161,3,,4.3,0.7,2.5,15.5,0,,,0.5,0.5,6,46,275.9387023,3.63E-06,9.18E-05,0,-8.73E-11,1.86E-09,-1.86E-09,276.9445552,3250470.039,-0.000811951,0.004002332
6/11/2013,06JB001,6/11/2013,162,3,,14.6,1,7.8,10.2,0,,,0.5,0.5,,<31,283.3311427,1.31E-05,7.08E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.4802842,8168720.53,-0.000985744,0.00095519
6/12/2013,06JB001,6/12/2013,163,3,,21.2,2.4,11.8,6.2,0,,,0,0,,<31,288.6470556,1.47E-05,6.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.79169,11830372.45,-0.001398707,0
6/13/2013,06JB001,6/13/2013,164,3,,24.3,6.8,15.6,2.4,0,,,0,0,16,33,293.2757409,4.27E-06,6.81E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.320567,12502609.7,-0.001711413,3.00E-06
6/14/2013,06JB001,6/14/2013,165,3,,24,6.3,15.2,2.8,0,,,0,0,11,35,293.8831874,4.54E-06,6.99E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.6284092,11505654.43,-0.001678614,0
6/15/2013,06JB001,6/15/2013,166,3,,19.9,10.5,15.2,2.8,0,,,0,0,,<31,289.2595801,6.86E-06,7.20E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.611612,5449657.863,-0.000961927,0
6/16/2013,06JB001,6/16/2013,167,3,,19.7,6.9,13.3,4.7,0,,,,,21,50,287.5321581,2.12E-06,8.34E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.0213499,6176969.21,-0.000847782,0.001592528
6/17/2013,06JB001,6/17/2013,168,3,,,5.8,,,,,,,,,<31,289.7704006,3.04E-06,0.000105293,0,-8.73E-11,1.86E-09,-1.86E-09,292.4900702,9716036.505,-0.001253399,0.004011697
6/18/2013,06JB001,6/18/2013,169,3,,13.7,,,,,,,,,,<31,287.917219,1.21E-05,8.42E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.3420628,9083795.627,-0.001311468,0.0007724
6/19/2013,06JB001,6/19/2013,170,3,,15.5,-1,7.3,10.7,0,,,0,0,27,39,281.8796705,1.12E-06,8.40E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.5351849,10246477.73,-0.001376231,0.00019711
6/20/2013,06JB001,6/20/2013,171,3,,22.1,6.2,14.2,3.8,0,,,,,28,46,293.3835481,1.06E-05,8.57E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.0975161,12959547.97,-0.00194037,6.00E-06
6/21/2013,06JB001,6/21/2013,172,3,,23.2,5.2,14.2,3.8,0,,,0,0,,<31,293.1312386,1.88E-06,8.88E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.4642711,13027606.56,-0.001746829,0
6/22/2013,06JB001,6/22/2013,173,3,,27.2,6.8,17,1,0,,,0,0,31,35,296.9034082,8.89E-07,9.20E-05,0,-8.73E-11,1.86E-09,-1.86E-09,299.005839,13206142.46,-0.001734421,9.39E-07
6/23/2013,06JB001,6/23/2013,174,3,,29.4,8.8,19.1,0,1.1,,,0,0,12,32,299.1323361,1.91E-06,9.52E-05,0,-8.73E-11,1.86E-09,-1.86E-09,300.1689539,11242534.91,-0.001408436,9.39E-07
6/24/2013,06JB001,6/24/2013,175,3,,29,12.3,20.7,0,2.7,,,0,0,24,52,299.4927691,4.03E-06,9.86E-05,0,-8.73E-11,1.86E-09,-1.86E-09,302.221193,10699927.58,-0.001368834,4.99E-06
6/25/2013,06JB001,6/25/2013,176,3,,21,10.9,16,2,0,,,0,0,3,37,294.6881517,4.75E-06,0.000103104,0,-8.73E-11,1.86E-09,-1.86E-09,299.3122313,8626020.622,-0.000967622,0.000192888
6/26/2013,06JB001,6/26/2013,177,3,,14.1,3.8,9,9,0,,,,,,<31,282.0199979,-6.58E-06,0.00010626,0,-8.73E-11,1.86E-09,-1.86E-09,290.3717515,9862394.547,-0.000846779,8.76E-05
6/27/2013,06JB001,6/27/2013,178,3,,18.5,5,11.8,6.2,0,,,,,,<31,288.0262838,-1.66E-05,0.000109718,0,-8.73E-11,1.86E-09,-1.86E-09,294.4749666,12983452.38,-0.000984809,0
6/28/2013,06JB001,6/28/2013,179,3,,26.4,6,16.2,1.8,0,,,,,,,295.2937915,1.42E-06,0.000113244,0,-8.73E-11,1.86E-09,-1.86E-09,299.5355711,12885101.8,-0.001035067,0
6/29/2013,06JB001,6/29/2013,180,3,,26.8,10.2,18.5,0,0.5,,,0,0,22,37,298.8016661,2.91E-06,0.000117051,0,-8.73E-11,1.86E-09,-1.86E-09,303.4884209,11875337.95,-0.001158568,9.39E-07
6/30/2013,06JB001,6/30/2013,181,3,,28.8,13.6,21.2,0,3.2,,,0.5,0.5,23,72,301.6453654,3.86E-06,0.000120824,0,-8.73E-11,1.86E-09,-1.86E-09,304.5493868,11974680.58,-0.001101602,0
7/1/2013,06JB001,7/1/2013,182,3,,16.6,7,11.8,6.2,0,,,0,0,34,57,286.9293107,-4.21E-06,0.000124666,0,-8.73E-11,1.86E-09,-1.86E-09,292.6933455,7047274.776,-0.000475364,5.52E-06
7/2/2013,06JB001,7/2/2013,183,3,,22.2,6.5,14.4,3.6,0,,,1.8,1.8,16,44,295.5849733,-1.99E-05,0.000128501,0,-8.73E-11,1.86E-09,-1.86E-09,298.5522531,12171805.66,-0.000711024,9.39E-07
7/3/2013,06JB001,7/3/2013,184,3,,,11.6,,,,,,,,,<31,294.1840154,1.68E-06,0.000140328,0,-8.73E-11,1.86E-09,-1.86E-09,297.2110908,10313260.88,-0.001324139,0.001805267
7/4/2013,06JB001,7/4/2013,185,3,,15.3,4.9,10.1,7.9,0,,,1,1,5,48,285.6549436,-4.97E-05,0.0001464,0,-8.73E-11,1.86E-09,-1.86E-09,292.0100054,9554031.782,-0.001401373,0.002479885
7/5/2013,06JB001,7/5/2013,186,3,,16.3,1.4,8.9,9.1,0,,,0,0,2,39,285.2657225,-6.41E-05,0.00014002,0,-8.73E-11,1.86E-09,-1.86E-09,293.5612125,13161049.37,-0.001109332,0
7/6/2013,06JB001,7/6/2013,187,3,,19.7,4,11.9,6.1,0,,,,,,<31,291.1043301,-1.97E-05,0.000143847,0,-8.73E-11,1.86E-09,-1.86E-09,300.028486,12178295.08,-0.001049489,0
7/7/2013,06JB001,7/7/2013,188,3,,23.3,7.7,15.5,2.5,0,,,0,0,21,37,295.1392899,-3.12E-05,0.000147346,0,-8.73E-11,1.86E-09,-1.86E-09,300.7800991,12641732.85,-0.001001697,0
7/8/2013,06JB001,7/8/2013,189,3,,22.9,8.1,15.5,2.5,0,,,1.2,1.2,31,41,294.8129635,-1.54E-05,0.000151154,0,-8.73E-11,1.86E-09,-1.86E-09,303.3957265,10155911.94,-0.000778235,5.31E-05
7/9/2013,06JB001,7/9/2013,190,3,,20.8,8.6,14.7,3.3,0,,,1.4,1.4,,<31,295.421744,-9.56E-06,0.000162419,0,-8.73E-11,1.86E-09,-1.86E-09,298.5409888,9958234.451,-0.001329566,0.001777932
7/10/2013,06JB001,7/10/2013,191,3,,15.4,7.3,11.4,6.6,0,,,4.2,4.2,,<31,288.55411,-4.05E-05,0.000167364,0,-8.73E-11,1.86E-09,-1.86E-09,291.7519505,7335656.377,-0.001123713,0.002209488
7/11/2013,06JB001,7/11/2013,192,3,,14.9,6.4,10.7,7.3,0,,,0.9,0.9,10,43,285.2304744,-0.000101079,0.000164044,0,-8.73E-11,1.86E-09,-1.86E-09,290.2023655,7481571.189,-0.001225251,0.000689632
7/12/2013,06JB001,7/12/2013,193,3,,13.2,7.5,10.4,7.6,0,,,0.5,0.5,9,61,284.8615593,-0.000115017,0.000165039,0,-8.73E-11,1.86E-09,-1.86E-09,286.163239,4919244.49,-0.000862519,1.35E-05
7/13/2013,06JB001,7/13/2013,194,3,,12.5,4.1,8.3,9.7,0,,,0,0,4,54,281.9289557,-9.29E-05,0.000172476,0,-8.73E-11,1.86E-09,-1.86E-09,285.1420082,5601615.539,-0.00103892,0.001150931
7/14/2013,06JB001,7/14/2013,195,3,64.8,12.4,6.1,9.3,8.7,0,,,0.5,0.5,,<31,284.1315209,-6.24E-05,0.000174403,0,-8.73E-11,1.86E-09,-1.86E-09,286.5698202,5754028.933,-0.000795385,0.000880042
7/15/2013,06JB001,7/15/2013,196,3,63.4,,4.9,,,,,,0.4,0.4,,<31,280.2840696,-4.47E-05,0.000182725,0,-8.73E-11,1.86E-09,-1.86E-09,284.4294357,5647032.586,-0.000935043,0.002196597
7/16/2013,06JB001,7/16/2013,197,3,61.8,12.5,3.7,8.1,9.9,0,,,0.3,0.3,,<31,283.3348264,-7.10E-05,0.00017902,0,-8.73E-11,1.86E-09,-1.86E-09,286.2534692,7438151.001,-0.000943314,0.000596039
7/17/2013,06JB001,7/17/2013,198,3,59.9,12.4,4,8.2,9.8,0,,,0,0,31,57,281.7329601,-7.74E-05,0.000180646,0,-8.73E-11,1.86E-09,-1.86E-09,283.9998771,6077128.107,-0.000809147,0.000393845
7/18/2013,06JB001,7/18/2013,199,3,58,16.3,4.2,10.3,7.7,0,,,0.2,0.2,4,67,282.8344632,-7.68E-05,0.000186265,0,-8.73E-11,1.86E-09,-1.86E-09,282.674802,3298112.123,-0.000659271,0.001301489
7/19/2013,06JB001,7/19/2013,200,3,57.6,20.7,5.5,13.1,4.9,0,,,0,0,,<31,288.6375901,-1.71E-05,0.000183514,0,-8.73E-11,1.86E-09,-1.86E-09,292.6159649,10091463.79,-0.000942703,1.88E-06
7/20/2013,06JB001,7/20/2013,201,3,55.6,22.9,7.4,15.2,2.8,0,,,0,0,29,32,290.8781647,-7.66E-06,0.000185915,0,-8.73E-11,1.86E-09,-1.86E-09,293.3588224,7058772.522,-0.000857362,9.13E-05
7/21/2013,06JB001,7/21/2013,202,3,54,15.2,9.5,12.4,5.6,0,,,0.5,0.5,,<31,286.6311867,-8.62E-06,0.000193564,0,-8.73E-11,1.86E-09,-1.86E-09,290.0169707,6375804.975,-0.000861584,0.001687994
7/22/2013,06JB001,7/22/2013,203,3,53.1,13.9,5.3,9.6,8.4,0,,,0,0,,<31,283.4896069,-2.52E-05,0.000191568,0,-8.73E-11,1.86E-09,-1.86E-09,286.7785131,3920406.957,-0.000548563,0.000591236
7/23/2013,06JB001,7/23/2013,204,3,52.1,15.3,7.8,11.6,6.4,0,,,,,,<31,282.9309963,-2.99E-05,0.000192501,0,-8.73E-11,1.86E-09,-1.86E-09,284.1366692,2500522.049,-0.000353932,0.000262989
7/24/2013,06JB001,7/24/2013,205,3,50.9,16.6,3.6,10.1,7.9,0,,,0,0,,<31,288.092516,-2.09E-05,0.000193564,0,-8.73E-11,1.86E-09,-1.86E-09,290.2900494,6920919.214,-0.000504306,2.65E-05
7/25/2013,06JB001,7/25/2013,206,3,49.6,24,10.9,17.5,0.5,0,,,0,0,27,48,295.3389303,-1.28E-05,0.000195286,0,-8.73E-11,1.86E-09,-1.86E-09,296.2695817,9388245.63,-0.000877849,9.39E-07
7/26/2013,06JB001,7/26/2013,207,3,47.9,24.2,13.2,18.7,0,0.7,,,0,0,23,54,295.4602426,-2.80E-05,0.000197029,0,-8.73E-11,1.86E-09,-1.86E-09,297.6881338,10520905.78,-0.000997789,9.39E-07
7/27/2013,06JB001,7/27/2013,208,3,46.2,26.5,8.9,17.7,0.3,0,,,2.2,2.2,20,44,296.2113181,-1.55E-05,0.000198812,0,-8.73E-11,1.86E-09,-1.86E-09,300.6565735,10034106.6,-0.000761861,0
7/28/2013,06JB001,7/28/2013,209,3,46.4,9.6,7.7,8.7,9.3,0,,,19.5,19.5,5,61,281.3514475,-5.46E-05,0.000268938,0,-8.73E-11,1.86E-09,-1.86E-09,284.0336793,2815082.943,-0.001242551,0.015340072
7/29/2013,06JB001,7/29/2013,210,3,46.8,14.5,5.2,9.9,8.1,0,,,1.3,1.3,4,35,283.3466259,-6.53E-05,0.000226041,0,-8.73E-11,1.86E-09,-1.86E-09,284.6664497,3113136.579,-0.001239299,0.004703729
7/30/2013,06JB001,7/30/2013,211,3,45.4,15.8,2.7,9.3,8.7,0,,,0,0,31,43,284.5921715,-3.66E-05,0.000204678,0,-8.73E-11,1.86E-09,-1.86E-09,285.6791007,5115792.762,-0.000806024,0.000100779
7/31/2013,06JB001,7/31/2013,212,3,43.9,,7.7,,,,,,,,,,282.8490234,-2.91E-05,0.00020712,0,-8.73E-11,1.86E-09,-1.86E-09,283.7391696,2631294.661,-0.00047847,0.000297794
8/1/2013,06JB001,8/1/2013,213,3,42.7,15.9,,,,,,,,,,<31,283.5003651,-6.04E-05,0.000207525,0,-8.73E-11,1.86E-09,-1.86E-09,287.0205998,6263076.774,-0.000921623,4.98E-05
8/2/2013,06JB001,8/2/2013,214,3,41.8,21,7.7,14.4,3.6,0,,,,,,<31,289.0400659,-3.65E-05,0.000208869,0,-8.73E-11,1.86E-09,-1.86E-09,289.4457306,7102440.971,-0.001025071,0
8/3/2013,06JB001,8/3/2013,215,3,40.7,22.9,8.4,15.7,2.3,0,,,0,0,1,43,291.3286558,-7.26E-06,0.000210647,0,-8.73E-11,1.86E-09,-1.86E-09,293.1988634,7837806.869,-0.000932279,0.000133859
8/4/2013,06JB001,8/4/2013,216,3,39.9,20.8,6.7,13.8,4.2,0,,,0.2,0.2,2,32,288.6878871,-8.61E-06,0.000211614,0,-8.73E-11,1.86E-09,-1.86E-09,291.8319738,6806513.177,-0.000767297,1.76E-05
8/5/2013,06JB001,8/5/2013,217,3,39.2,18.1,2,10.1,7.9,0,,,0,0,6,32,286.9405769,-4.70E-05,0.000212711,0,-8.73E-11,1.86E-09,-1.86E-09,291.4336277,9293533.723,-0.00102772,0
8/6/2013,06JB001,8/6/2013,218,3,38.4,20.8,6.3,13.6,4.4,0,,,0,0,8,33,289.354346,-3.39E-05,0.000214083,0,-8.73E-11,1.86E-09,-1.86E-09,292.346713,7591639.535,-0.000817426,4.46E-05
8/7/2013,06JB001,8/7/2013,219,3,37.7,20.2,6.6,13.4,4.6,0,,,,,,<31,286.9021361,-2.62E-05,0.000215366,0,-8.73E-11,1.86E-09,-1.86E-09,291.5233981,6531061.133,-0.000647291,8.58E-06
8/8/2013,06JB001,8/8/2013,220,3,36.8,23.5,6.9,15.2,2.8,0,,,0,0,,<31,292.5607071,-2.99E-05,0.000216464,0,-8.73E-11,1.86E-09,-1.86E-09,295.2216403,9377555.607,-0.000830134,9.39E-07
8/9/2013,06JB001,8/9/2013,221,3,36,25.1,11,18.1,0,0.1,,,,,,<31,294.1850208,-3.58E-05,0.000217562,0,-8.73E-11,1.86E-09,-1.86E-09,297.5842865,8622897.665,-0.000806072,0
8/10/2013,06JB001,8/10/2013,222,3,35.2,23.9,7.9,15.9,2.1,0,,,0,0,,<31,294.6475223,-1.08E-05,0.000218872,0,-8.73E-11,1.86E-09,-1.86E-09,300.5743537,8057097.201,-0.000614077,0
8/11/2013,06JB001,8/11/2013,223,3,34.7,26.3,6.8,16.6,1.4,0,,,0,0,,,295.6044851,-2.74E-05,0.000219908,0,-8.73E-11,1.86E-09,-1.86E-09,300.7125811,8822260.991,-0.000667536,0
8/12/2013,06JB001,8/12/2013,224,3,34,28,8.9,18.5,0,0.5,,,0,0,29,32,298.8439649,-3.27E-05,0.000221225,0,-8.73E-11,1.86E-09,-1.86E-09,301.0942728,8524944.685,-0.000636944,9.39E-07
8/13/2013,06JB001,8/13/2013,225,3,33.3,28.6,13.1,20.9,0,2.9,,,0,0,35,33,299.3729666,-3.85E-05,0.000222295,0,-8.73E-11,1.86E-09,-1.86E-09,301.019029,7342023.391,-0.000588168,0
8/14/2013,06JB001,8/14/2013,226,3,32.6,27.2,10.4,18.8,0,0.8,,,0,0,,<31,297.788875,-1.44E-05,0.000223365,0,-8.73E-11,1.86E-09,-1.86E-09,303.5356555,7822648.669,-0.00047421,9.39E-07
8/15/2013,06JB001,8/15/2013,227,3,32.1,20.6,11.9,16.3,1.7,0,,,0,0,4,52,292.4258765,-3.05E-05,0.000225807,0,-8.73E-11,1.86E-09,-1.86E-09,294.2367523,3720586.26,-0.000340316,0.000365662
8/16/2013,06JB001,8/16/2013,228,3,31.4,15.1,6.7,10.9,7.1,0,,,0,0,5,50,288.0192675,-0.000109731,0.000225745,0,-8.73E-11,1.86E-09,-1.86E-09,294.3834209,7375931.629,-0.000481588,0
8/17/2013,06JB001,8/17/2013,229,3,30.9,19.3,5.7,12.5,5.5,0,,,0,0,,<31,291.4596311,-5.22E-05,0.000226809,0,-8.73E-11,1.86E-09,-1.86E-09,296.760572,7662817.395,-0.000373635,0
8/18/2013,06JB001,8/18/2013,230,3,30.2,17.1,8.4,12.8,5.2,0,,,0,0,15,39,288.6537335,-4.54E-05,0.00022816,0,-8.73E-11,1.86E-09,-1.86E-09,290.5909748,4166631.973,-0.000207941,0.000109655
8/19/2013,06JB001,8/19/2013,231,3,29.8,21.1,11.6,16.4,1.6,0,,,0,0,27,37,292.027451,-1.59E-05,0.000238657,0,-8.73E-11,1.86E-09,-1.86E-09,294.2531241,5425088.987,-0.000582041,0.002707826
8/20/2013,06JB001,8/20/2013,232,3,29.3,13.7,3.8,8.8,9.2,0,,,0,0,1,54,281.3270746,-5.07E-05,0.000246258,0,-8.73E-11,1.86E-09,-1.86E-09,283.9755552,1262703.509,-0.000628218,0.004106877
8/21/2013,06JB001,8/21/2013,233,3,29,16.3,0.6,8.5,9.5,0,,,0,0,23,50,285.6777152,-7.96E-05,0.000229615,0,-8.73E-11,1.86E-09,-1.86E-09,288.4706792,6994521.906,-0.000845393,0
8/22/2013,06JB001,8/22/2013,234,3,28.7,,10.9,,,,,,,,,,289.3689236,-5.76E-05,0.000234239,0,-8.73E-11,1.86E-09,-1.86E-09,289.1238811,4392691.754,-0.00110676,0.00150366
8/23/2013,06JB001,8/23/2013,235,3,28.2,13.1,,,,,,,0.4,0.4,,<31,283.8659338,-0.000102142,0.000230226,0,-8.73E-11,1.86E-09,-1.86E-09,285.7041487,5933988.131,-0.001082894,0.000512072
8/24/2013,06JB001,8/24/2013,236,3,27.8,9.6,-1.6,4,14,0,,,0,0,6,39,278.7116755,-7.00E-05,0.00022954,0,-8.73E-11,1.86E-09,-1.86E-09,284.5264292,6004454.399,-0.000800415,0.000481192
8/25/2013,06JB001,8/25/2013,237,3,27.3,6.9,-1,3,15,0,,,0,0,6,39,277.7965944,-9.92E-05,0.000229018,0.000711974,-1.69E-05,0.000777787,5.02E-05,283.3707396,6126461.898,-0.001006846,0.001301621
8/26/2013,06JB001,8/26/2013,238,3,27.1,11.5,-1.1,5.2,12.8,0,,,0,0,14,33,280.4133877,-7.76E-05,0.00022648,0.000525898,-1.00E-06,1.86E-09,7.53E-05,283.8904379,6902966.302,-0.000645158,9.39E-07
8/27/2013,06JB001,8/27/2013,239,3,26.7,,,,,,,,,,,,284.5257787,-3.93E-05,0.000227605,0.000107722,6.28E-06,1.86E-09,0.000244327,283.8855644,2451307.601,-0.000443117,0.000369095
8/28/2013,06JB001,8/28/2013,240,3,26.5,9.3,2.7,6,12,0,,,2.8,2.8,4,43,278.2425442,-3.39E-05,0.000234582,1.87E-05,8.01E-07,1.86E-09,3.37E-05,280.4448058,1166686.636,-0.00047738,0.002474915
8/29/2013,06JB001,8/29/2013,241,3,26.3,10.4,1.6,6,12,0,,,0,0,,<31,278.8209529,-4.21E-05,0.000223667,1.12E-05,-8.73E-11,1.86E-09,3.84E-06,284.235858,4688715.843,-0.000521131,3.34E-05
8/30/2013,06JB001,8/30/2013,242,3,26,11.8,-1.7,5.1,12.9,0,,,0,0,,<31,281.4728432,-4.39E-05,0.000222576,6.49E-06,5.20E-08,1.86E-09,1.68E-06,284.2036638,5576263.127,-0.00045998,1.61E-06
8/31/2013,06JB001,8/31/2013,243,3,25.6,,,,,,,,,,,,284.8307591,-3.40E-05,0.000221822,3.41E-06,-8.73E-11,1.86E-09,1.13E-06,285.6440068,5391302.681,-0.000557933,0
9/1/2013,06JB001,9/1/2013,244,3,25.2,,,,,,,,,,,,289.8612527,-1.97E-05,0.000220786,0,5.12E-09,1.86E-09,6.05E-07,288.5865724,4934457.778,-0.000609126,1.88E-06
9/2/2013,06JB001,9/2/2013,245,3,25,5.5,2.6,4.1,13.9,0,,,0,0,33,35,276.8637667,-5.41E-05,0.000221856,2.32E-05,-1.41E-07,2.43E-05,1.54E-06,280.5923897,2371853.469,-0.000646129,0.000588328
9/3/2013,06JB001,9/3/2013,246,3,24.8,11.2,0.5,5.9,12.1,0,,,0.2,0.2,32,52,280.3711363,-6.17E-05,0.000219352,1.02E-05,-3.87E-07,1.86E-09,5.90E-06,281.9760509,3890553.798,-0.000591621,0.000111548
9/4/2013,06JB001,9/4/2013,247,3,24.6,12.6,-1,5.8,12.2,0,,,0,0,15,56,280.7412428,-5.23E-05,0.000218604,6.15E-06,4.08E-09,1.86E-09,1.58E-06,279.7583774,2218550.266,-0.000293415,0.000237151
9/5/2013,06JB001,9/5/2013,248,3,24.5,17.6,8.5,13.1,4.9,0,,,4.5,4.5,29,48,285.221885,3.17E-06,0.000217576,0,8.95E-08,1.86E-09,1.95E-06,284.8923703,2522542.5,-0.000228378,0.000227019
9/6/2013,06JB001,9/6/2013,249,3,24.5,11.6,2.6,7.1,10.9,0,,,0,0,33,56,280.6174435,-2.71E-05,0.000218535,0,-8.73E-11,1.86E-09,-1.86E-09,282.3422197,2263089.639,-0.000490015,0.000729897
9/7/2013,06JB001,9/7/2013,250,3,24.1,15.5,5.2,10.4,7.6,0,,,2.5,2.5,,<31,286.8937786,-1.98E-05,0.000215009,0,-8.73E-11,1.86E-09,-1.86E-09,285.3551384,2632116.339,-0.00029942,1.63E-05
9/8/2013,06JB001,9/8/2013,251,3,23.9,8.8,1.2,5,13,0,,,0.7,0.7,6,43,276.4199993,-2.80E-05,0.000223345,0,-8.73E-11,1.86E-09,-1.86E-09,280.2796351,2443872.848,-0.000444025,0.002096982
9/9/2013,06JB001,9/9/2013,252,3,23.6,4,1.9,3,15,0,,,4.8,4.8,11,56,277.3145554,-6.64E-05,0.000214598,0,-4.70E-08,4.73E-07,-1.86E-09,278.3114473,1543781.023,-0.000399986,0.000481581
9/10/2013,06JB001,9/10/2013,253,3,23.9,5.3,2.9,4.1,13.9,0,,,8.1,8.1,8,46,276.4786231,-4.79E-05,0.000230459,6.66E-05,1.08E-06,0.000101803,6.58E-05,276.9108566,559749.9687,-0.000563674,0.00402025
9/11/2013,06JB001,9/11/2013,254,3,23.9,8,2.5,5.3,12.7,0,,,1.3,1.3,,<31,277.8216651,-1.96E-05,0.000222254,3.02E-05,2.02E-07,1.86E-09,1.80E-05,278.1884524,749746.4863,-0.000220987,0.002354583
9/12/2013,06JB001,9/12/2013,255,3,23.4,16.5,1.5,9,9,0,,,0,0,17,61,281.2308451,-1.95E-05,0.000210736,1.32E-05,1.55E-07,1.86E-09,1.14E-05,280.1944703,1851623.092,-0.000270926,0.000115058
9/13/2013,06JB001,9/13/2013,256,3,23.5,11.7,-1.3,5.2,12.8,0,,,0.2,0.2,1,74,276.0125292,-7.77E-06,0.000210015,0,1.55E-07,4.73E-07,3.57E-06,278.9577121,1627535.825,-0.000403762,0.000210339
9/14/2013,06JB001,9/14/2013,257,3,22.9,9.5,-2.1,3.7,14.3,0,,,0,0,26,39,275.6749895,-5.91E-05,0.0002083,5.77E-05,-8.69E-07,6.29E-05,5.53E-06,279.8135426,3516742.935,-0.000559488,6.53E-05
9/15/2013,06JB001,9/15/2013,258,3,22.9,12.8,4.6,8.7,9.3,0,,,0,0,,<31,283.1810229,-1.73E-05,0.000207491,2.08E-05,5.68E-07,1.86E-09,1.66E-05,282.4025428,2848507.646,-0.000239354,6.02E-06
9/16/2013,06JB001,9/16/2013,259,3,22.7,8.4,-0.6,3.9,14.1,0,,,0,0,3,41,276.9376901,-3.84E-06,0.000218323,3.41E-06,1.04E-07,1.86E-09,5.28E-06,279.2121905,1185137.656,-0.000237849,0.002464386
9/17/2013,06JB001,9/17/2013,260,3,22.3,2.4,-3.1,-0.4,18.4,0,,,0,0,7,48,272.4798492,-5.53E-05,0.000205398,0.000104439,-2.26E-06,0.000104723,-1.86E-09,276.3059251,2627201.33,-0.000428257,0.000115095
9/18/2013,06JB001,9/18/2013,261,3,22.1,0.5,-3.8,-1.7,19.7,0,,,0,0,10,39,270.355402,-6.89E-05,0.000204403,0.000111339,-3.48E-06,1.43E-05,-1.86E-09,273.0743619,2064314.324,-0.000314686,1.71E-05
9/19/2013,06JB001,9/19/2013,262,3,21.9,1.4,-2.4,-0.5,18.5,0,,,1.7,1.7,,<31,272.9329977,-5.06E-05,0.000203621,0.001139572,-9.82E-06,0.001041314,-1.86E-09,273.0992139,1158838.978,-0.000233248,0.001046022
9/20/2013,06JB001,9/20/2013,263,3,21.8,8.3,0.6,4.5,13.5,0,,,0,0,19,37,279.1277571,-1.38E-05,0.000207984,0.002777523,1.33E-05,0.000143207,0.000843075,277.7337189,1609032.582,-9.54E-05,0.000387597
9/21/2013,06JB001,9/21/2013,264,3,21.4,14.6,4.5,9.6,8.4,0,,,0,0,20,44,285.8081381,2.46E-06,0.000209713,0.000368108,3.98E-05,1.86E-09,0.00133128,283.2787856,3184831.895,-0.000356518,0.000184013
9/22/2013,06JB001,9/22/2013,265,3,21.2,15.3,3.9,9.6,8.4,0,,,0,0,,<31,284.3138435,4.14E-06,0.000201151,5.86E-05,3.12E-06,1.86E-09,7.71E-05,283.5888882,2806274.998,-0.000186323,9.39E-07
